Settlement Date,Spot Price ($/MWh),Scheduled Demand (MW),Scheduled Generation (MW),Semi Scheduled Generation (MW),Net Import (MW),Type
28/10/2025 19:30,274.00795,7751.62,7577.619,557.521,386.06,"FORECAST"
28/10/2025 20:00,243.07,7564.81,7328.184,546.366,312.42,"FORECAST"
28/10/2025 20:30,147.35,7402.2,7154.237,472.273,227.42,"FORECAST"
28/10/2025 21:00,221.89068,7303.82,7089.617,457.333,246.17,"FORECAST"
28/10/2025 21:30,147.73,7132.79,7004.194,387.776,262.17,"FORECAST"
28/10/2025 22:00,147.35,6935.66,6795.472,391.548,254.22,"FORECAST"
28/10/2025 22:30,264.07864,6651.47,6369.616,393.974,112.72,"FORECAST"
28/10/2025 23:00,231.74319,6453.23,6084.624,410.876,42.18,"FORECAST"
28/10/2025 23:30,193.44197,6289.68,6016.617,412.173,141.73,"FORECAST"
29/10/2025 00:00,179.98961,6150.33,5826.618,419.552,96.84,"FORECAST"
29/10/2025 00:30,147.35,5977.9,5695.534,427.816,148.41,"FORECAST"
29/10/2025 01:00,116,5812.71,5511.45,442.23,143.69,"FORECAST"
29/10/2025 01:30,95.95,5715.8,5464.017,426.903,177.69,"FORECAST"
29/10/2025 02:00,89.83003,5655.89,5376.262,413.148,136.03,"FORECAST"
29/10/2025 02:30,89.83003,5605.16,5400.868,386.292,184.7,"FORECAST"
29/10/2025 03:00,89.83003,5580.96,5390.537,364.203,176.45,"FORECAST"
29/10/2025 03:30,89.83003,5580.92,5390.768,341.922,154.36,"FORECAST"
29/10/2025 04:00,89.83003,5591.07,5415.189,328.761,155.52,"FORECAST"
