date,Price,Demand,Scheduled_Gen,Semi_Scheduled_Gen,Net_Import
2025-10-27 23:40:00,69.85257,1391.81,139.99923,1539.98077,290.98
2025-10-27 23:45:00,35.03671,1351.1,87.99586,1546.69414,287.39
2025-10-27 23:50:00,33.87814,1367.41,80.00195,1551.59805,268.96
2025-10-27 23:55:00,45.80415,1362.39,80.00141,1543.92859,266.27
2025-10-28 00:00:00,37.31513,1368.79,80.00177,1568.32823,284.44
2025-10-28 00:05:00,52.78374,1365.1,79.99544,1562.14456,279.79
2025-10-28 00:10:00,47.02844,1389.3,79.99809,1566.27191,259.18
2025-10-28 00:15:00,36.89693,1379.39,79.99542,1570.91458,275.16
2025-10-28 00:20:00,68.44143,1395.8,79.99729,1541.66271,227.67
2025-10-28 00:25:00,52.86478,1405.5,79.99797,1563.78203,240.26
2025-10-28 00:30:00,33.62064,1377.58,80.00407,1560.78593,267.03
2025-10-28 00:35:00,38.50977,1402.03,80.00044,1560.55956,242.88
2025-10-28 00:40:00,50.92514,1448.23,80.00292,1557.93708,192.15
2025-10-28 00:45:00,70.92333,1428.56,79.99893,1540.15107,192.91
2025-10-28 00:50:00,68.86882,1416.4,80.00107,1549.51893,214.67
2025-10-28 00:55:00,95.11431,1407.69,80.00452,1539.66548,213.51
2025-10-28 01:00:00,87.12026,1403.47,80.00027,1582.47973,261.16
2025-10-28 01:05:00,93.31227,1416.11,79.99764,1607.41236,273.58
2025-10-28 01:10:00,93.17618,1398.36,80.0028,1578.4172,262.21
2025-10-28 01:15:00,89.20666,1405.39,90.00228,1562.29772,248.88
2025-10-28 01:20:00,87.2444,1381.9,130.00153,1538.14847,288.86
2025-10-28 01:25:00,84.44888,1393.73,130.00095,1522.10905,260.51
2025-10-28 01:30:00,75.5827,1379.05,80.00021,1512.76979,215.27
2025-10-28 01:35:00,85.00414,1378.46,79.9975,1512.7325,215.84
2025-10-28 01:40:00,85.57165,1371.58,80.00141,1502.79859,212.73
2025-10-28 01:45:00,84.5871,1353.37,80.00475,1508.18525,236.63
2025-10-28 01:50:00,74.52271,1349.07,79.99598,1529.14402,262.24
2025-10-28 01:55:00,61.87749,1377.26,79.99573,1541.44427,246.1
2025-10-28 02:00:00,83.28397,1332.04,79.99559,1535.77441,286.27
2025-10-28 02:05:00,86.2948,1352.98,79.99641,1538.36359,267.59
2025-10-28 02:10:00,65.26455,1341.37,79.99766,1528.62234,269.53
2025-10-28 02:15:00,50.41222,1328.71,79.99766,1526.76234,280.49
